P,hairdryer,kettle,vacuum,lamp,fan
2465.8329599999997,0,1,0,1,0
2465.8329599999997,0,1,0,1,0
2465.8329599999997,0,1,0,1,0
2465.8329599999997,0,1,0,1,0
2465.8329599999997,0,1,0,1,0
2465.8329599999997,0,1,0,1,0
2465.8329599999997,0,1,0,1,0
2465.8329599999997,0,1,0,1,0
2506.38336,0,1,0,0,0
2506.38336,0,1,0,0,0
2455.87968,0,1,0,0,0
2455.51104,0,1,0,0,0
2455.51104,0,1,0,0,0
2455.1424,0,1,0,0,0
2456.6169600000003,0,1,0,0,0
2461.77792,0,1,0,0,0
2460.30336,0,1,0,0,0
2462.14656,0,1,0,0,0
2461.40928,0,1,0,0,0
2459.93472,0,1,0,0,0
2462.88384,0,1,0,0,0
2462.88384,0,1,0,0,0
2463.62112,0,1,0,0,0
2462.88384,0,1,0,0,0
2460.672,0,1,0,0,0
2461.77792,0,1,0,0,0
2461.77792,0,1,0,0,0
2462.5152,0,1,0,0,0
2461.77792,0,1,0,0,0
2459.93472,0,1,0,0,0
2432.28672,0,1,0,0,0
2226.95424,0,1,0,0,0
2043.00288,0,1,0,0,0
1937.2032,0,1,0,0,0
1881.16992,0,1,0,0,0
1851.31008,0,1,0,0,0
1835.8272,0,1,0,0,0
1827.71712,0,1,0,0,0
1823.66208,0,1,0,0,0
1821.4502400000001,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1819.60704,0,1,0,0,0
1819.60704,0,1,0,0,0
1819.60704,0,1,0,0,0
1819.60704,0,1,0,0,0
1819.60704,0,1,0,0,0
1819.2384,0,1,0,0,0
1819.2384,0,1,0,0,0
1818.86976,0,1,0,0,0
1819.2384,0,1,0,0,0
1819.97568,0,1,0,0,0
1818.86976,0,1,0,0,0
1819.2384,0,1,0,0,0
1818.86976,0,1,0,0,0
1818.86976,0,1,0,0,0
1818.86976,0,1,0,0,0
1819.60704,0,1,0,0,0
1819.97568,0,1,0,0,0
1819.97568,0,1,0,0,0
1819.97568,0,1,0,0,0
1819.97568,0,1,0,0,0
1819.97568,0,1,0,0,0
1819.97568,0,1,0,0,0
1819.97568,0,1,0,0,0
1819.97568,0,1,0,0,0
1819.97568,0,1,0,0,0
1819.97568,0,1,0,0,0
1819.97568,0,1,0,0,0
1819.97568,0,1,0,0,0
1819.97568,0,1,0,0,0
1819.97568,0,1,1,0,0
1819.97568,0,1,1,0,0
1820.34432,0,1,1,0,0
1819.97568,0,1,1,0,0
1819.97568,0,1,1,0,0
1819.97568,0,1,1,0,0
1819.97568,0,1,1,0,0
1820.71296,0,1,1,0,0
1822.18752,0,1,1,0,0
1821.81888,0,1,1,0,0
1821.0816,0,1,1,0,0
1821.0816,0,1,1,0,0
1820.71296,0,1,1,0,0
1835.45856,0,1,1,0,0
2050.37568,0,1,1,0,0
2036.36736,0,1,1,0,0
1998.0288,0,1,1,0,0
1981.44,0,1,1,0,0
1975.54176,0,1,1,0,0
1974.0672,0,1,1,0,0
1973.32992,0,1,1,0,0
1973.32992,0,1,1,0,0
1973.32992,0,1,1,0,0
1973.32992,0,1,1,0,0
1973.32992,0,1,1,0,0
1973.32992,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.96128,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.96128,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.96128,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.96128,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.96128,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.96128,0,1,1,0,0
1972.96128,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.96128,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1972.59264,0,1,1,0,0
1971.11808,0,1,0,0,0
1971.11808,0,1,0,0,0
1971.48672,0,1,0,0,0
1971.11808,0,1,0,0,0
1971.48672,0,1,0,0,0
1971.11808,0,1,0,0,0
1971.48672,0,1,0,0,0
1971.48672,0,1,0,0,0
1972.96128,0,1,0,0,0
1972.224,0,1,0,0,0
1972.96128,0,1,0,0,0
1972.59264,0,1,0,0,0
1972.59264,0,1,0,0,0
1972.59264,0,1,0,0,0
1972.96128,0,1,0,0,0
1972.59264,0,1,0,0,0
1972.96128,0,1,0,0,0
1972.224,0,1,0,0,0
1972.59264,0,1,0,0,0
1972.59264,0,1,0,0,0
1972.59264,0,1,0,0,0
1972.59264,0,1,0,0,0
1972.59264,0,1,0,0,0
1969.64352,0,1,0,0,0
1926.144,0,1,0,0,0
1879.32672,0,1,0,0,0
1851.67872,0,1,0,0,0
1836.56448,0,1,0,0,0
1828.82304,0,1,0,0,0
1824.768,0,1,0,0,0
1822.18752,0,1,0,0,0
1821.4502400000001,0,1,0,0,0
1820.71296,0,1,0,0,0
1821.0816,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1819.97568,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.34432,0,1,0,0,0
1819.97568,0,1,0,0,0
1820.34432,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.34432,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1819.60704,0,1,0,0,1
1819.60704,0,1,0,0,1
1819.60704,0,1,0,0,1
1819.60704,0,1,0,0,1
1819.60704,0,1,0,0,1
1819.60704,0,1,0,0,1
1819.60704,0,1,0,0,1
1819.97568,0,1,0,0,1
1821.4502400000001,0,1,0,0,1
1821.4502400000001,0,1,0,0,1
1820.71296,0,1,0,0,1
1820.71296,0,1,0,0,1
1820.3443200000002,0,1,0,0,1
1819.60704,0,1,0,0,1
1819.97568,0,1,0,0,1
1819.60704,0,1,0,0,1
1820.3443200000002,0,1,0,0,1
1982.17728,0,1,0,0,1
2420.85888,0,1,0,0,1
2564.2598399999997,0,1,0,0,1
2605.54752,0,1,0,0,1
2614.39488,0,1,0,0,1
2617.344,0,1,0,0,1
2618.44992,0,1,0,0,1
2618.8185599999997,0,1,0,0,1
2618.44992,0,1,0,0,1
2618.44992,0,1,0,0,1
2618.0812800000003,0,1,0,0,1
2620.2931200000003,0,1,0,0,1
2618.0812800000003,0,1,0,0,1
2620.66176,0,1,0,0,1
2618.8185599999997,0,1,0,0,1
2620.66176,0,1,0,0,1
2619.1872000000003,0,1,0,0,1
2621.0304,0,1,0,0,1
2619.1872000000003,0,1,0,0,1
2621.0304,0,1,0,0,1
2619.55584,0,1,0,0,1
2621.3990400000002,0,1,0,0,1
2620.2931200000003,0,1,0,0,1
2622.13632,0,1,0,0,1
2619.92448,0,1,0,0,1
2622.13632,0,1,0,0,1
2619.55584,0,1,0,0,1
2621.76768,0,1,0,0,1
2619.92448,0,1,0,0,1
2622.13632,0,1,0,0,1
2620.2931200000003,0,1,0,0,1
2622.13632,0,1,0,0,1
2620.2931200000003,0,1,0,0,1
2620.2931200000003,0,1,0,0,1
2620.2931200000003,0,1,0,0,1
2620.2931200000003,0,1,0,0,1
2620.2931200000003,0,1,0,0,1
2620.2931200000003,0,1,0,0,1
2617.344,0,1,0,0,0
2617.344,0,1,0,0,0
2613.6576,0,1,0,0,0
2613.6576,0,1,0,0,0
2613.28896,0,1,0,0,0
2613.6576,0,1,0,0,0
2612.92032,0,1,0,0,0
2615.13216,0,1,0,0,0
2622.8736,0,1,0,0,0
2621.0304,0,1,0,0,0
2623.24224,0,1,0,0,0
2621.3990400000002,0,1,0,0,0
2624.34816,0,1,0,0,0
2623.61088,0,1,0,0,0
2621.3990400000002,0,1,0,0,0
2623.9795200000003,0,1,0,0,0
2622.13632,0,1,0,0,0
2623.61088,0,1,0,0,0
2620.66176,0,1,0,0,0
2621.3990400000002,0,1,0,0,0
2623.24224,0,1,0,0,0
2621.76768,0,1,0,0,0
2624.34816,0,1,0,0,0
2589.696,0,1,0,0,0
2334.96576,0,1,0,0,0
2104.1971200000003,0,1,0,0,0
1970.3808000000001,0,1,0,0,0
1898.496,0,1,0,0,0
1860.52608,0,1,0,0,0
1841.7254400000002,0,1,0,0,0
1830.66624,0,1,0,0,0
1825.50528,0,1,0,0,0
1822.9248,0,1,0,0,0
1821.4502400000001,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.71296,0,1,0,0,0
1819.97568,0,1,0,0,0
1821.0816000000002,0,1,0,0,0
1821.81888,0,1,0,0,0
1821.0816000000002,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1819.97568,0,1,0,0,0
1819.97568,0,1,0,0,0
1819.60704,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.71296,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1820.3443200000002,0,1,0,0,0
1811.8655999999999,0,0,0,0,0
1811.8655999999999,0,0,0,0,0
1810.0224,0,0,0,0,0
1808.1792,0,0,0,0,0
1807.44192,0,0,0,0,0
1807.07328,0,0,0,0,0
1809.28512,0,0,0,0,0
1821.0816000000002,0,0,0,0,0
1824.03072,0,0,0,0,0
1819.60704,0,0,0,0,0
1824.03072,0,0,0,0,0
1817.76384,0,0,0,0,0
1821.81888,0,0,0,0,0
1817.76384,0,0,0,0,0
1821.81888,0,0,0,0,0
1818.1324799999998,0,0,0,0,0
1821.0816000000002,0,0,0,0,0
1817.0265599999998,0,0,0,0,0
1820.3443200000002,0,0,0,0,0
1815.18336,0,0,0,0,0
1820.71296,0,0,0,0,0
1815.5520000000001,0,0,0,0,0
1819.60704,0,0,0,0,0
1815.18336,0,0,0,0,0
1752.8832,0,0,0,0,0
1192.18176,0,0,0,0,0
661.7088000000001,0,0,0,0,0
351.31392000000005,0,0,0,0,0
186.1632,0,0,0,0,0
98.42688,0,0,0,0,0
52.71551999999999,0,0,0,0,0
28.753919999999997,0,0,0,0,0
16.5888,0,0,0,0,0
9.58464,0,0,0,0,0
7.004160000000001,0,0,0,0,0
4.79232,0,0,0,0,0
4.79232,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
4.05504,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
3.6864,0,0,0,0,0
4.42368,0,0,0,0,0
3.6864,0,0,0,0,0
3.6864,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
4.42368,0,0,0,0,0
3.31776,0,0,0,1,0
3.31776,0,0,0,1,0
3.31776,0,0,0,1,0
3.31776,0,0,0,1,0
3.31776,0,0,0,1,0
3.31776,0,0,0,1,0
3.31776,0,0,0,1,0
3.31776,0,0,0,1,0
4.05504,0,0,0,1,0
5.160959999999999,0,0,0,1,0
4.42368,0,0,0,1,0
4.42368,0,0,0,1,0
4.05504,0,0,0,1,0
3.31776,0,0,0,1,0
4.05504,0,0,0,1,0
4.05504,0,0,0,1,0
3.31776,0,0,0,1,0
4.05504,0,0,0,1,0
4.42368,0,0,0,1,0
74.09664,0,0,0,1,0
1492.992,0,0,0,1,0
1672.88832,0,0,0,1,0
1325.99808,0,0,0,1,0
1044.7257600000003,0,0,0,1,0
869.9904,0,0,0,1,0
775.61856,0,0,0,1,0
724.74624,0,0,0,1,0
693.0432,0,0,0,1,0
676.4544,0,0,0,1,0
667.60704,0,0,0,1,0
659.12832,0,0,0,1,0
656.1792,0,0,0,1,0
652.4927999999999,0,0,0,1,0
652.86144,0,0,0,1,0
649.91232,0,0,0,1,0
650.2809599999999,0,0,0,1,0
647.7004800000001,0,0,0,1,0
647.33184,0,0,0,1,0
646.59456,0,0,0,1,0
647.33184,0,0,0,1,0
648.8063999999999,0,0,0,1,0
645.85728,0,0,0,1,0
646.59456,0,0,0,1,0
647.33184,0,0,0,1,0
645.1200000000001,0,0,0,1,0
646.59456,0,0,0,1,0
644.3827200000001,0,0,0,1,0
644.75136,0,0,0,1,0
646.2259199999999,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
644.3827200000002,0,0,1,1,0
644.3827200000002,0,0,1,1,0
644.3827200000002,0,0,1,1,0
644.3827200000002,0,0,1,1,0
644.3827200000002,0,0,1,1,0
644.3827200000002,0,0,1,1,0
644.3827200000002,0,0,1,1,0
644.3827200000002,0,0,1,1,0
644.3827200000002,0,0,1,1,0
645.4886400000001,0,0,1,1,0
645.4886400000001,0,0,1,1,0
645.4886400000001,0,0,1,1,0
645.1200000000001,0,0,1,1,0
645.1200000000001,0,0,1,1,0
761.9788800000001,0,0,1,1,0
882.8928000000001,0,0,1,1,0
839.3932800000001,0,0,1,1,0
812.1139200000001,0,0,1,1,0
802.1606400000001,0,0,1,1,0
798.8428800000002,0,0,1,1,0
797.7369600000002,0,0,1,1,0
797.3683200000002,0,0,1,1,0
797.3683200000002,0,0,1,1,0
797.7369600000002,0,0,1,1,0
797.7369600000002,0,0,1,1,0
797.3683200000002,0,0,1,1,0
797.7369600000002,0,0,1,1,0
798.1056000000001,0,0,1,1,0
798.1056000000001,0,0,1,1,0
797.7369600000002,0,0,1,1,0
798.1056000000001,0,0,1,1,0
797.7369600000002,0,0,1,1,0
797.7369600000002,0,0,1,1,0
798.1056000000001,0,0,1,1,0
798.1056000000001,0,0,1,1,0
797.3683200000002,0,0,1,1,0
797.7369600000002,0,0,1,1,0
798.1056000000001,0,0,1,1,0
797.7369600000002,0,0,1,1,0
797.7369600000002,0,0,1,1,0
798.1056000000001,0,0,1,1,0
797.3683200000002,0,0,1,1,0
798.1056000000001,0,0,1,1,0
797.7369600000002,0,0,1,1,0
798.1056000000001,0,0,1,1,0
797.3683200000002,0,0,1,1,0
797.7369600000002,0,0,1,1,0
797.3683200000002,0,0,1,1,0
797.7369600000002,0,0,1,1,0
797.3683200000002,0,0,1,1,0
797.3683200000002,0,0,1,1,0
797.3683200000002,0,0,1,1,0
795.8937600000002,0,0,0,1,0
795.8937600000002,0,0,0,1,0
795.8937600000002,0,0,0,1,0
795.8937600000002,0,0,0,1,0
795.5251200000001,0,0,0,1,0
795.8937600000002,0,0,0,1,0
795.8937600000002,0,0,0,1,0
797.7369600000002,0,0,0,1,0
797.3683200000002,0,0,0,1,0
798.1056000000001,0,0,0,1,0
797.3683200000002,0,0,0,1,0
797.7369600000002,0,0,0,1,0
797.3683200000002,0,0,0,1,0
797.7369600000002,0,0,0,1,0
796.9996800000001,0,0,0,1,0
796.9996800000001,0,0,0,1,0
797.3683200000002,0,0,0,1,0
797.3683200000002,0,0,0,1,0
797.3683200000002,0,0,0,1,0
797.3683200000002,0,0,0,1,0
797.3683200000002,0,0,0,1,0
797.3683200000002,0,0,0,1,0
796.9996800000001,0,0,0,1,0
796.9996800000001,0,0,0,1,0
797.3683200000002,0,0,0,1,0
797.7369600000002,0,0,0,1,0
796.6310400000002,0,0,0,1,0
761.9788800000001,0,0,0,1,0
711.1065600000002,0,0,0,1,0
680.1408000000001,0,0,0,1,0
19076.38272,0,0,0,1,0
654.3360000000001,0,0,0,1,0
649.5436800000001,0,0,0,1,0
647.3318400000002,0,0,0,1,0
646.2259200000002,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.1200000000001,0,0,0,1,0
645.4886400000001,0,0,0,1,0
644.7513600000002,0,0,0,1,0
645.1200000000001,0,0,0,1,0
644.7513600000002,0,0,0,1,0
645.1200000000001,0,0,0,1,0
644.7513600000002,0,0,0,1,0
645.1200000000001,0,0,0,1,0
644.7513600000002,0,0,0,1,0
645.1200000000001,0,0,0,1,0
644.7513600000002,0,0,0,1,0
645.1200000000001,0,0,0,1,0
644.7513600000002,0,0,0,1,0
644.7513600000002,0,0,0,1,0
644.7513600000002,0,0,0,1,0
644.7513600000002,0,0,0,1,0
644.7513600000002,0,0,0,1,0
644.7513600000002,0,0,0,1,0
644.7513600000002,0,0,0,1,0
644.7513600000002,0,0,0,1,0
644.7513600000002,0,0,0,1,0
644.7513600000002,0,0,0,1,0
644.7513600000002,0,0,0,1,0
644.7513600000002,0,0,0,1,0
644.7513600000002,0,0,0,1,0
644.7513600000002,0,0,0,1,0
644.7513600000002,0,0,0,1,0
644.7513600000002,1,0,0,1,0
644.7513600000002,1,0,0,1,0
644.7513600000002,1,0,0,1,0
644.7513600000002,1,0,0,1,0
644.7513600000002,1,0,0,1,0
644.7513600000002,1,0,0,1,0
644.7513600000002,1,0,0,1,0
644.7513600000002,1,0,0,1,0
645.4886400000001,1,0,0,1,0
645.8572800000002,1,0,0,1,0
645.4886400000001,1,0,0,1,0
646.2259200000002,1,0,0,1,0
665.0265600000001,1,0,0,1,0
676.8230400000001,1,0,0,1,0
680.5094400000002,1,0,0,1,0
681.2467200000001,1,0,0,1,0
681.9840000000002,1,0,0,1,0
681.6153600000001,1,0,0,1,0
681.9840000000002,1,0,0,1,0
681.9840000000002,1,0,0,1,0
681.6153600000001,1,0,0,1,0
681.9840000000002,1,0,0,1,0
681.2467200000001,1,0,0,1,0
681.6153600000001,1,0,0,1,0
681.6153600000001,1,0,0,1,0
681.2467200000001,1,0,0,1,0
681.6153600000001,1,0,0,1,0
681.6153600000001,1,0,0,1,0
681.6153600000001,1,0,0,1,0
681.6153600000001,1,0,0,1,0
681.2467200000001,1,0,0,1,0
681.2467200000001,1,0,0,1,0
681.2467200000001,1,0,0,1,0
681.2467200000001,1,0,0,1,0
681.2467200000001,1,0,0,1,0
681.2467200000001,1,0,0,1,0
681.2467200000001,1,0,0,1,0
681.2467200000001,1,0,0,1,0
681.2467200000001,1,0,0,1,0
681.2467200000001,1,0,0,1,0
681.2467200000001,1,0,0,1,0
680.8780800000002,1,0,0,1,0
681.2467200000001,1,0,0,1,0
681.2467200000001,1,0,0,1,0
680.8780800000002,1,0,0,1,0
682.3526400000002,1,0,0,1,0
683.4585600000001,1,0,0,1,0
682.3526400000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.8780800000002,1,0,0,1,0
680.1408000000001,1,0,0,1,1
680.1408000000001,1,0,0,1,1
680.1408000000001,1,0,0,1,1
680.1408000000001,1,0,0,1,1
680.1408000000001,1,0,0,1,1
680.1408000000001,1,0,0,1,1
680.1408000000001,1,0,0,1,1
680.1408000000001,1,0,0,1,1
680.1408000000001,1,0,0,1,1
681.9840000000002,1,0,0,1,1
681.6153600000001,1,0,0,1,1
681.6153600000001,1,0,0,1,1
680.8780800000002,1,0,0,1,1
680.5094400000002,1,0,0,1,1
680.1408000000001,1,0,0,1,1
680.5094400000002,1,0,0,1,1
680.8780800000002,1,0,0,1,1
681.2467200000001,1,0,0,1,1
680.5094400000002,1,0,0,1,1
680.1408000000001,1,0,0,1,1
680.5094400000002,1,0,0,1,1
697.4668800000002,1,0,0,1,1
1129.14432,1,0,0,1,1
1387.9296,1,0,0,1,1
1455.75936,1,0,0,1,1
1476.77184,1,0,0,1,1
1480.4582400000002,1,0,0,1,1
1484.14464,1,0,0,1,1
1482.3014400000002,1,0,0,1,1
1484.88192,1,0,0,1,1
1482.67008,1,0,0,1,1
1484.88192,1,0,0,1,1
1482.67008,1,0,0,1,1
1485.25056,1,0,0,1,1
1483.03872,1,0,0,1,1
1485.25056,1,0,0,1,1
1482.67008,1,0,0,1,1
1484.88192,1,0,0,1,1
1482.67008,1,0,0,1,1
1485.25056,1,0,0,1,1
1484.88192,1,0,0,1,1
1482.3014400000002,1,0,0,1,1
1485.6192,1,0,0,1,1
1485.6192,1,0,0,1,1
1485.6192,1,0,0,1,1
1512.89856,1,0,0,1,1
1494.0979200000002,1,0,0,1,1
1483.03872,1,0,0,1,1
1485.25056,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
1483.4073600000002,1,0,0,1,1
